Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
11,1.1875335209070563,0.4987957466744152,1.1681159864827508,13.641457665957256,7.342674049392031,13.548434432354615,1.0
12,1.182671641592829,0.4935483122861683,1.1662398610174392,14.824129307550093,7.836222361678182,14.714674293372058,1.0
13,1.1965183294678865,0.46937655314231597,1.1713846214680697,16.020647637017955,8.305598914820509,15.886058914840143,1.0
14,1.1823096378171185,0.46839924678361355,1.2290507782286595,17.20295727483506,8.77399816160413,17.11510969306882,1.0
15,1.1644511820676078,0.47410057381175424,1.1749879239971885,18.367408456902687,9.248098735415873,18.290097617066,1.0
16,1.1387041265773983,0.48703669829415813,1.1576164580589745,19.506112583480103,9.735135433710017,19.447714075124964,1.0
17,1.1460260494624088,0.4679564404916669,1.12231150511419,20.6521386329425,10.203091874201686,20.570025580239154,1.0
18,1.1327468460769299,0.46910642062441865,1.1308981638488729,21.784885479019465,10.672198294826108,21.70092374408805,1.0
19,1.1439242068218,0.4464225144064343,1.1850011557858953,22.928809685841262,11.118620809232551,22.885924899873885,1.0
20,1.1391389674263441,0.4376058173405161,1.1973799909612355,24.06794865326753,11.556226626573048,24.083304890835123,1.0
21,1.1117769776163227,0.44718893389480063,1.1198859658817895,25.179725630883873,12.003415560467865,25.20319085671694,1.0
22,1.096555151626714,0.4477863569177791,1.0954423983081794,26.276280782510618,12.451201917385646,26.298633255025116,1.0
23,1.0894306954633375,0.437689956627966,1.0662802861445118,27.365711477973907,12.888891874013613,27.36491354116966,1.0
24,1.0894012556748058,0.4250645277000812,1.1038335672189625,28.455112733648765,13.31395640171369,28.4687471083886,1.0
25,1.0723063986958798,0.42646296763230424,1.071060379809852,29.527419132344637,13.740419369345988,29.539807488198484,1.0
26,1.0589040091838493,0.42433704675053346,1.097531721009265,30.586323141528517,14.164756416096521,30.637339209207738,1.0
27,1.0599223155318975,0.40535650237341664,1.1178467738026474,31.64624545706037,14.570112918469961,31.75518598301036,1.0
28,1.027268160311899,0.4177575069133628,1.072199703866305,32.67351361737225,14.987870425383322,32.827385686876646,1.0
29,1.0225269006771562,0.4073212486869416,0.9964926848819022,33.696040518049465,15.39519167407025,33.82387837175857,1.0
