Round,Expected Reward,Regret,Real Reward,Cumulative Expected Reward,Cumulative Regret,Cumulative Real Reward,exploration_parameter
30,1.3057649109593488,0.3686554255684657,1.3364360601015273,33.57442591360375,18.332604518758465,33.59755433018739,0.2
31,1.3339602451686305,0.34046009135918354,1.2459808977604014,34.90838615877238,18.67306461011764,34.8435352279478,0.2
32,1.3103246536930209,0.3640956828347929,1.266290074418682,36.21871081246542,19.037160292952432,36.10982530236649,0.2
33,1.3360642239882443,0.33835611253957,1.2975862509834082,37.554775036453655,19.375516405492018,37.407411553349895,0.2
34,1.3358402624795331,0.3385800740482809,1.3499107295364743,38.89061529893318,19.714096479540284,38.757322282886356,0.2
35,1.3377854378402758,0.33663489868753815,1.4418491367795712,40.22840073677345,20.05073137822783,40.19917141966593,0.2
36,1.3526473865890754,0.3217729499387383,1.3298985928021307,41.58104812336254,20.372504328166563,41.52907001246806,0.2
37,1.3322423618601205,0.34217797466769356,1.3253499231864938,42.91329048522266,20.71468230283426,42.85441993565455,0.2
38,1.3628619826168151,0.31155835391099873,1.3640363100424535,44.27615246783947,21.026240656745255,44.218456245697006,0.2
39,1.3627326203391406,0.3116877161886733,1.3549507039008923,45.63888508817861,21.337928372933938,45.573406949597896,0.2
40,1.3807387334281225,0.2936816030996916,1.4992140801343663,47.01962382160676,21.63160997603362,47.07262102973228,0.2
41,1.404689803236456,0.26973053329135765,1.3407185151890215,48.4243136248432,21.901340509324992,48.413339544921286,0.2
42,1.3915454672444938,0.28287486928332045,1.2429333548491173,49.81585909208769,22.18421537860831,49.656272899770414,0.2
43,1.403940950533296,0.27047938599451804,1.3392272013476099,51.21980004262098,22.454694764602813,50.995500101118026,0.2
44,1.3850199432253099,0.28940039330250394,1.4363289828303794,52.60481998584632,22.744095157905328,52.43182908394838,0.2
45,1.3846714884115092,0.28974884811630486,1.4099554930224858,53.98949147425782,23.033844006021628,53.84178457697089,0.2
46,1.3722138050534554,0.30220653147435894,1.2812783282146754,55.36170527931128,23.33605053749599,55.12306290518555,0.2
47,1.391679429337642,0.28274090719017253,1.4947403143245455,56.753384708648895,23.61879144468615,56.61780321951011,0.2
48,1.3899957160665022,0.2844246204613122,1.5649178354179005,58.14338042471537,23.903216065147475,58.18272105492799,0.2
49,1.369219493784557,0.3052008427432571,1.5120744462949416,59.51259991849995,24.208416907890722,59.694795501222956,0.2
0,0.7379823211763137,1.113734631743207,0.778108661073531,0.7379823211763137,1.113734631743207,0.778108661073531,0.5
1,0.8116685684607419,1.040048384458779,0.7032779788635078,1.5496508896370558,2.153783016201987,1.4813866399370395,0.5
2,0.8102807422256183,1.041436210693903,0.8241566961568856,2.3599316318626737,3.195219226895888,2.3055433360939244,0.5
3,0.8915515094866234,0.9601654434328978,0.8296549558555552,3.251483141349299,4.155384670328783,3.13519829194948,0.5
4,0.8125707634342363,1.039146189485285,0.816520997134439,4.064053904783533,5.194530859814068,3.9517192890839175,0.5
